sentence,label,clean_sentence,tokens
"The divested company is part of TietoEnator 's business area Government , Manufacturing & Retail .",1,divested company tietoenator business area government manufacturing retail,"['company', 'tietoenator', 'business', 'area', 'government', 'manufacturing', 'retail']"
"The Division also includes joint sales , marketing and controlling functions for these units .",1,division includes joint sales marketing controlling functions units,"['division', 'joint', 'sale', 'marketing', 'controlling', 'function', 'unit']"
The EA Reng group posted sales of approximately 84 million kroons for 2007 .,1,ea reng group posted sales approximately million kroons,"['reng', 'group', 'sale', 'approximately', 'kroon']"
"The EBRD is using its own funds to provide a 21.6 million A loan while the B portion of 10 million Euros has been syndicated to two Finnish commercial banks , Nordea Bank Finland Plc and Pohjola Bank Plc. .",1,ebrd funds provide million loan b portion million euros syndicated finnish commercial banks nordea bank finland plc pohjola bank plc,"['ebrd', 'fund', 'loan', 'b', 'portion', 'euro', 'finnish', 'commercial', 'bank', 'nordea', 'bank', 'finland', 'plc', 'pohjola', 'bank', 'plc']"
"The EBRD is using its own funds to provide a 21.6 mln A loan while the B portion of 10 mln Euros has been syndicated to two Finnish commercial banks , Nordea Bank Finland Plc 7.7 mln Euros and Pohjola Bank Plc 2.3 mln Euros .",1,ebrd funds provide mln loan b portion mln euros syndicated finnish commercial banks nordea bank finland plc mln euros pohjola bank plc mln euros,"['ebrd', 'fund', 'mln', 'loan', 'b', 'portion', 'mln', 'euro', 'finnish', 'commercial', 'bank', 'nordea', 'bank', 'finland', 'plc', 'mln', 'euros', 'pohjola', 'bank', 'plc', 'mln', 'euro']"
The energy sector accounted for approximately 33 % and the steel industry for about 57 % of the transportation volume .,1,energy sector accounted approximately steel industry transportation volume,"['energy', 'sector', 'approximately', 'steel', 'industry', 'transportation', 'volume']"
The enterprise value of Maritim Food AS has been determined as approximately EUR15m .,1,enterprise value maritim food determined approximately m,"['enterprise', 'value', 'maritim', 'food', 'approximately', 'm']"
"The equipment Ixonos acquires with this deal includes mechanical engineering hardware ; an RF and antenna measurement laboratory ; facilities for the measurement of audio , cameras and displays ; as well as devices and robot units for the testing of mobile devices .",1,equipment ixonos acquires deal includes mechanical engineering hardware rf antenna measurement laboratory facilities measurement audio cameras displays devices robot units testing mobile devices,"['equipment', 'ixonos', 'acquire', 'deal', 'mechanical', 'engineering', 'hardware', 'rf', 'antenna', 'measurement', 'laboratory', 'facility', 'measurement', 'audio', 'camera', 'display', 'robot', 'unit', 'mobile', 'device']"
"The equipment will be made at Vaahto 's plant in Hollola in Finland , and delivery is scheduled for the first quarter of 2009 .",1,equipment vaahto plant hollola finland delivery scheduled quarter,"['equipment', 'vaahto', 'plant', 'hollola', 'finland', 'delivery', 'quarter']"
The estimated annual value of the frame agreement is about EUR 50mn .,1,estimated annual value frame agreement eur,"['annual', 'value', 'frame', 'agreement', 'eur']"
The estimated value of the deal is USD 9.2 million .,1,estimated value deal usd million,"['value', 'deal', 'usd']"
The EUR17m contract includes both design and construction works .,1,m contract includes design construction works,"['m', 'contract', 'design', 'construction', 'work']"
"The executive said that countries such as Brazil , Chile , Argentina and Mexico will lead the adoption in the business Ethernet services segment , while Brazil and Mexico will be the early adopters of carrier Ethernet for mobile backhaul .",1,executive said countries brazil chile argentina mexico lead adoption business ethernet services segment brazil mexico early adopters carrier ethernet mobile backhaul,"['executive', 'country', 'brazil', 'chile', 'argentina', 'mexico', 'adoption', 'business', 'ethernet', 'service', 'segment', 'brazil', 'mexico', 'early', 'adopter', 'carrier', 'ethernet', 'mobile', 'backhaul']"
The expanded company will continue to be called NewPage .,1,expanded company continue called newpage,"['company', 'newpage']"
The expanded plant is scheduled to be operational by the middle of October 2009 .,1,expanded plant scheduled operational middle october,"['plant', 'operational', 'middle', 'october']"
The expansion is to be finalized in the autumn of 2009 .,1,expansion finalized autumn,"['expansion', 'autumn']"
"The facility will have a lettable area of some 19,000 sq m. The plot for the plant , located in the Ratasmaki business park , will be purchased from the City of Forssa .",1,facility lettable area sq plot plant located ratasmaki business park purchased city forssa,"['facility', 'lettable', 'area', 'sq', 'plot', 'plant', 'ratasmaki', 'business', 'park', 'city', 'forssa']"
The figure does not include food exports from Finland .,1,figure include food exports finland,"['figure', 'food', 'export', 'finland']"
"The figure includes the change in the fair value of the property portfolio , EUR 26.2 million .",1,figure includes change fair value property portfolio eur million,"['figure', 'fair', 'value', 'property', 'portfolio', 'eur']"
"The Filter Tips cover the volume range from 0.1-1200 -Ál including new sizes for 10 , 20 , 100-120 , 200 , 300 , 1000 and 1200 -Ál volume capacities .",1,filter tips cover volume range including new sizes volume capacities,"['filter', 'tip', 'volume', 'range', 'new', 'size', 'volume', 'capacity']"
The final outcome of the rights offering is to be reported around 23 October 2009 .,1,final outcome rights offering reported october,"['final', 'outcome', 'right', 'offering', 'october']"
The firm builds components for mobile phones and other communications products .,1,firm builds components mobile phones communications products,"['firm', 'component', 'mobile', 'phone', 'communication', 'product']"
"The group posted net sales of 35.3 mln euro $ 46.5 mln and an operating profit of 760,000 euro $ 1.0 mln in 2005 .",1,group posted net sales mln euro mln operating profit euro mln,"['group', 'net', 'sale', 'mln', 'euro', 'mln', 'operating', 'profit', 'euro', 'mln']"
The group 's net sales in 2007 were EUR683 .6 m.,1,group net sales,"['group', 'net', 'sale']"
"The Group 's turnover in 2006 was EUR 39.2 million , and operating profit was EUR 3.9 million .",1,group turnover eur million operating profit eur million,"['group', 'turnover', 'eur', 'operating', 'profit', 'eur']"
"The Liquid Handling segment offers laboratory equipment and accessories , including mechanical and electronic pipettes , and disposable tips used in the research institutions , universities , and hospitals , as well as in the pharmaceutical , food , and other industries under the Biohit brand .",1,liquid handling segment offers laboratory equipment accessories including mechanical electronic pipettes disposable tips research institutions universities hospitals pharmaceutical food industries biohit brand,"['liquid', 'handling', 'segment', 'laboratory', 'equipment', 'accessory', 'mechanical', 'electronic', 'pipette', 'disposable', 'tip', 'research', 'institution', 'university', 'pharmaceutical', 'food', 'industry', 'biohit', 'brand']"
"The manufacture of CPPs will be undertaken at the existing Export Oriented Unit EOU at Wartsila 's factory at Khopoli , near Mumbai .",1,manufacture cpps undertaken existing export oriented unit eou wartsila factory khopoli near mumbai,"['manufacture', 'cpp', 'export', 'unit', 'eou', 'wartsila', 'factory', 'khopoli', 'mumbai']"
The markets expect Heineken to sell Hartwall as a whole or in parts .,1,markets expect heineken sell hartwall parts,"['market', 'heineken', 'hartwall', 'part']"
"The most significant capital expenditure items were in the global enterprise resource planning ERP project , product development and production machines .",1,significant capital expenditure items global enterprise resource planning erp project product development production machines,"['significant', 'capital', 'expenditure', 'item', 'global', 'enterprise', 'resource', 'planning', 'erp', 'project', 'product', 'development', 'production', 'machine']"
"The move will be carried out by transferring HKScan 's production-related property , plant , equipment , as well as its holdings in subsidiaries and associate companies in the country to HKScan Finland .",1,carried transferring hkscan production related property plant equipment holdings subsidiaries associate companies country hkscan finland,"['hkscan', 'production', 'property', 'plant', 'equipment', 'holding', 'subsidiary', 'company', 'country', 'hkscan', 'finland']"
The net sales of Healthcare Trade business in 2009 were EUR 145.1 million EUR 155.2 million and operating profit EUR 8.9 million EUR 7.9 million .,1,net sales healthcare trade business eur million eur million operating profit eur million eur million,"['net', 'sale', 'healthcare', 'trade', 'business', 'eur', 'eur', 'operating', 'profit', 'eur', 'eur']"
