sentence,label,clean_sentence,tokens
"In January-September 2007 , the group 's net sales from continuing operations rose to EUR 213.1 mn from EUR 172.6 mn in the corresponding period in 2006 .",2,january september group net sales continuing operations rose eur mn eur mn corresponding period,"['january', 'september', 'group', 'net', 'sale', 'operation', 'eur', 'mn', 'eur', 'mn', 'corresponding', 'period']"
Pretax profit jumped to EUR 21.9 million from EUR 3.1 million .,2,pretax profit jumped eur million eur million,"['pretax', 'profit', 'eur', 'eur']"
"In the first nine months of 2010 , the company 's net loss narrowed to EUR 415,000 from EUR 7.4 million for the corresponding period of 2009 .",2,months company net loss narrowed eur eur million corresponding period,"['month', 'company', 'net', 'loss', 'eur', 'eur', 'corresponding', 'period']"
Finnish elevators and escalators maker KONE Corporation said on Tuesday ( 18 March ) that it has received a major order from Sir Robert McAlpine to supply all elevators and escalators for the Watermark Place project in the City of London .,2,finnish elevators escalators maker kone corporation said tuesday march received major order sir robert mcalpine supply elevators escalators watermark place project city london,"['finnish', 'elevator', 'escalator', 'maker', 'kone', 'corporation', 'tuesday', 'march', 'major', 'order', 'sir', 'robert', 'mcalpine', 'supply', 'elevator', 'escalator', 'place', 'project', 'city', 'london']"
"In the third quarter of 2010 , net sales increased by 5.2 % to EUR 205.5 mn , and operating profit by 34.9 % to EUR 23.5 mn .",2,quarter net sales increased eur mn operating profit eur mn,"['quarter', 'net', 'sale', 'eur', 'mn', 'operating', 'profit', 'eur', 'mn']"
"Both operating profit and turnover for the six-month period increased , respectively , from EUR17 .6 m and EUR1149 .9 m , as compared to the corresponding period in 2007 .",2,operating profit turnover month period increased respectively m m compared corresponding period,"['profit', 'turnover', 'month', 'period', 'respectively', 'corresponding', 'period']"
It estimates the operating profit to further improve from the third quarter .,2,estimates operating profit improve quarter,"['profit', 'improve', 'quarter']"
Operating profit improved by 44.0 % to ER 4.7 mn from EUR 3.3 mn in 2004 .,2,operating profit improved er mn eur mn,"['profit', 'mn', 'eur', 'mn']"
The transactions would increase earnings per share in the first quarter by some EUR0 .28 .,2,transactions increase earnings share quarter,"['transaction', 'earning', 'share', 'quarter']"
"Thus the method will cut working costs , and will fasten the planning and building processes .",2,method cut working costs fasten planning building processes,"['method', 'working', 'cost', 'fasten', 'planning', 'building', 'process']"
"Systeemitiimi 's sales and project resources will also be strengthened , director Paul Skogberg said .",2,systeemitiimi sales project resources strengthened director paul skogberg said,"['systeemitiimi', 'sale', 'project', 'resource', 'director', 'paul', 'skogberg']"
Finnish fibers and plastic products maker Suominen Corporation said its net loss narrowed to 1.6 mln euro $ 2.0 mln in the first nine months of 2006 from 2.16 mln euro $ 2.7 mln in the same period of 2005 .,2,finnish fibers plastic products maker suominen corporation said net loss narrowed mln euro mln months mln euro mln period,"['finnish', 'fiber', 'plastic', 'product', 'maker', 'suominen', 'corporation', 'net', 'loss', 'mln', 'euro', 'mln', 'month', 'mln', 'euro', 'mln', 'period']"
"Both operating profit and net sales for the 12-month period increased , respectively from EUR21 .5 m and EUR196 .1 m , as compared to 2005 .",2,operating profit net sales month period increased respectively m m compared,"['profit', 'net', 'sale', 'month', 'period', 'respectively']"
It also said its third quarter diluted EPS came in at 0.34 eur compared with 0.16 eur in the same quarter a year ago .,2,said quarter diluted eps came eur compared eur quarter year ago,"['quarter', 'eur', 'eur', 'quarter', 'year', 'ago']"
"According to HKScan Finland , the plan is to increase J+ñrvi-Suomen Portti 's net sales to EUR 80mn to EUR 100mn .",2,according hkscan finland plan increase suomen portti net sales eur eur,"['hkscan', 'finland', 'plan', 'increase', 'suoman', 'net', 'sale', 'eur', 'eur']"
Affecto expects its net sales for the whole 2010 to increase from the 2009 level when they reached EUR 103 million .,2,affecto expects net sales increase level reached eur million,"['affecto', 'net', 'sale', 'increase', 'level', 'eur']"
"Last week , the Finnish metals and technology group announced plans to sell more than 80 percent of its technology unit to further the company 's strategic goal of becoming the world 's largest stainless steel maker .",2,week finnish metals technology group announced plans sell percent technology unit company strategic goal world largest stainless steel maker,"['week', 'finnish', 'metal', 'technology', 'group', 'plan', 'percent', 'technology', 'unit', 'company', 'strategic', 'goal', 'world', 'large', 'stainless', 'steel', 'maker']"
"By 14:29 CET on Monday , shares in Bavarian Nordic had climbed 1.21 % to DKK250 on the stock exchange in Copenhagen after having lost 7.41 % in the past month .",2,cet monday shares bavarian nordic climbed stock exchange copenhagen having lost past month,"['cet', 'monday', 'bavarian', 'nordic', 'climbed', 'stock', 'exchange', 'copenhagen', 'past', 'month']"
First quarter underlying operating profit rose to 41 mln eur from 33 mln a year earlier .,2,quarter underlying operating profit rose mln eur mln year earlier,"['quarter', 'operating', 'profit', 'eur', 'mln', 'year', 'early']"
Finnish Bank of +àland reports its operating profit rose to EUR 21.3 mn in the second quarter of 2009 from EUR 6.1 mn in the corresponding period in 2008 .,2,finnish bank àland reports operating profit rose eur mn second quarter eur mn corresponding period,"['finnish', 'bank', 'àland', 'operating', 'profit', 'eur', 'mn', 'second', 'quarter', 'eur', 'mn', 'corresponding', 'period']"
"In August-October 2010 , the company 's result before taxes totalled EUR 9.6 mn , up from EUR 0.5 mn in the corresponding period in 2009 .",2,august october company result taxes totalled eur mn eur mn corresponding period,"['august', 'october', 'company', 'taxis', 'eur', 'mn', 'eur', 'mn', 'corresponding', 'period']"
Finnish Aktia Group 's operating profit rose to EUR 17.5 mn in the first quarter of 2010 from EUR 8.2 mn in the first quarter of 2009 .,2,finnish aktia group operating profit rose eur mn quarter eur mn quarter,"['finnish', 'aktia', 'group', 'operating', 'profit', 'eur', 'mn', 'quarter', 'eur', 'mn', 'quarter']"
"Both operating profit and net sales for the nine-month period increased , respectively by 26.6 % and 3.4 % , as compared to the corresponding period in 2006 .",2,operating profit net sales month period increased respectively compared corresponding period,"['profit', 'net', 'sale', 'month', 'period', 'respectively', 'corresponding', 'period']"
"Pre-tax profit totaled EUR 397.4 mn , up from EUR 164.7 mn .",2,pre tax profit totaled eur mn eur mn,"['pre', 'tax', 'profit', 'eur', 'mn', 'eur', 'mn']"
HELSINKI AFX - Outokumpu said its technology unit has won a 28 mln eur contract from Bosnia-Herzegovina 's Aluminij dd Mostar to upgrade an anode plant .,2,helsinki afx outokumpu said technology unit won mln eur contract bosnia herzegovina aluminij dd mostar upgrade anode plant,"['helsinki', 'afx', 'outokumpu', 'technology', 'unit', 'mln', 'eur', 'contract', 'bosnia', 'herzegovina', 'aluminij', 'dd', 'mostar', 'upgrade', 'anode', 'plant']"
Sales in Finland rose by 3.9 % and international growth was 0.7 % .,2,sales finland rose international growth,"['sale', 'finland', 'international', 'growth']"
"In the third quarter , net sales increased by 12 % year-on-year to EUR159 .5 m , or by 6 % at comparable currency rates growth .",2,quarter net sales increased year year m comparable currency rates growth,"['quarter', 'net', 'sale', 'year', 'year', 'comparable', 'currency', 'rate', 'growth']"
HELSINKI AFX - KCI Konecranes said it has won an order for four hot metal ladle cranes from Indian steel producer Bhushan Steel and Strips Ltd. .,2,helsinki afx kci konecranes said won order hot metal ladle cranes indian steel producer bhushan steel strips,"['helsinki', 'afx', 'kci', 'konecranes', 'order', 'hot', 'metal', 'ladle', 'crane', 'indian', 'steel', 'producer', 'bhushan', 'steel', 'strip']"
Diluted earnings per share ( EPS ) rose to EUR 0.29 from EUR 0.05 .,2,diluted earnings share eps rose eur eur,"['earning', 'share', 'eur', 'eur']"
"Earnings per share ( EPS ) were EUR0 .03 , up from the loss of EUR0 .083 .",2,earnings share eps loss,"['earning', 'share', 'loss']"
Finnish metal components supplier Componenta Oyj said its net profit went up to 3.5 mln euro $ 4.5 mln in 2006 from 2.2 mln euro $ 2.8 mln in 2005 .,2,finnish metal components supplier componenta oyj said net profit went mln euro mln mln euro mln,"['finnish', 'metal', 'component', 'supplier', 'componenta', 'oyj', 'net', 'profit', 'euro', 'mln', 'mln', 'euro', 'mln']"
"India 's trade with Russia currently stands at four billion dollars , growing 9.6 per cent in fiscal 2007 .",2,india trade russia currently stands billion dollars growing cent fiscal,"['india', 'trade', 'russia', 'currently', 'dollar', 'cent', 'fiscal']"
"2010 16 July 2010 - Finnish steel maker Rautaruukki Oyj HEL : RTRKS , or Ruukki , said today it turned to a net profit of EUR20m in the second quarter of 2010 from a net loss of EUR94m in the corresponding period last year .",2,july finnish steel maker rautaruukki oyj hel rtrks ruukki said today turned net profit m second quarter net loss m corresponding period year,"['july', 'finnish', 'steel', 'maker', 'rautaruukki', 'oyj', 'hel', 'rtrks', 'ruukki', 'today', 'net', 'profit', 'second', 'quarter', 'net', 'loss', 'corresponding', 'period', 'year']"
"The company said that paper demand increased in all of its main markets , including of publication papers , and that it increased average paper prices by 4 percent compared with last year .",2,company said paper demand increased main markets including publication papers increased average paper prices percent compared year,"['company', 'paper', 'demand', 'main', 'market', 'publication', 'paper', 'average', 'paper', 'price', 'percent', 'year']"
"( ADP News ) - Feb 9 , 2009 - Finnish computer services company Proha Oyj ( HEL : ART1V ) said today its net loss narrowed to EUR 113,000 ( USD 146,000 ) for 2008 from EUR 1.2 million for 2007 .",2,adp news feb finnish computer services company proha oyj hel said today net loss narrowed eur usd eur million,"['adp', 'news', 'feb', 'finnish', 'computer', 'service', 'company', 'proha', 'oyj', 'hel', 'today', 'net', 'loss', 'eur', 'usd', 'eur']"
"Both operating profit and sales for the three-month period increased , respectively from EUR0 .3 m and EUR13 .1 m , as compared to the corresponding period in 2005 .",2,operating profit sales month period increased respectively m m compared corresponding period,"['profit', 'sale', 'month', 'period', 'respectively', 'corresponding', 'period']"
"Raute posted a net profit of 1.8 mln euro $ 2.6 mln for the third quarter of 2007 , compared to a net loss of 299,000 euro $ 430,000 for the corresponding period of 2006 .",2,raute posted net profit mln euro mln quarter compared net loss euro corresponding period,"['raute', 'net', 'profit', 'mln', 'euro', 'mln', 'quarter', 'net', 'loss', 'euro', 'period']"
"EUR928 ,000 in Q1 2010 6 May 2010 - Finnish textile and clothing design company Marimekko Oyj ( HEL : MMO1V ) said today its net profit rose to EUR928 ,000 in the first quarter of 2010 from EUR13 ,000 in the corresponding period a year earlier .",2,finnish textile clothing design company marimekko oyj hel said today net profit rose quarter corresponding period year earlier,"['finnish', 'textile', 'clothing', 'design', 'company', 'hel', 'today', 'net', 'profit', 'quarter', 'period', 'year', 'early']"
